1.65959e+11   0.010244 0.00891221 2.79051e-06 2.79051e-06 2.79051e-06 2.79051e-06
1.71791e+11 0.00999039 0.00865524 1.99731e-06 1.99731e-06 1.99731e-06 1.99731e-06
1.77828e+11 0.00974004  0.0084026 1.41422e-06 1.41422e-06 1.41422e-06 1.41422e-06
1.84077e+11 0.00949398 0.00815429 1.02991e-06 1.02991e-06 1.02991e-06 1.02991e-06
1.90546e+11 0.00925212 0.00791025 7.21751e-07 7.21751e-07 7.21751e-07 7.21751e-07
1.97242e+11  0.0090136 0.00767039 4.96261e-07 4.96261e-07 4.96261e-07 4.96261e-07
2.04174e+11 0.00877917 0.00743464 3.52744e-07 3.52744e-07 3.52744e-07 3.52744e-07
2.11349e+11 0.00854875 0.00720301 2.48283e-07 2.48283e-07 2.48283e-07 2.48283e-07
2.18776e+11  0.0083217 0.00697597 1.70313e-07 1.70313e-07 1.70313e-07 1.70313e-07
2.26464e+11 0.00809853 0.00675391 1.15369e-07 1.15369e-07 1.15369e-07 1.15369e-07
2.34423e+11 0.00787919 0.00653564 7.71405e-08 7.71405e-08 7.71405e-08 7.71405e-08
2.42661e+11 0.00766321 0.00632111 5.08895e-08 5.08895e-08 5.08895e-08 5.08895e-08
2.51189e+11 0.00745093 0.00611026 3.31073e-08 3.31073e-08 3.31073e-08 3.31073e-08
2.60016e+11 0.00724205 0.00590303 2.12304e-08 2.12304e-08 2.12304e-08 2.12304e-08
2.69153e+11 0.00703675 0.00569952 1.34127e-08 1.34127e-08 1.34127e-08 1.34127e-08
2.78612e+11 0.00683496 0.00550071 8.34388e-09 8.34388e-09 8.34388e-09 8.34388e-09
2.88403e+11 0.00663654 0.00530744 5.10839e-09 5.10839e-09 5.10839e-09 5.10839e-09
2.98538e+11 0.00644152 0.00511748 3.07626e-09 3.07626e-09 3.07626e-09 3.07626e-09
3.0903e+11 0.00624985 0.00493078 1.8211e-09 1.8211e-09 1.8211e-09 1.8211e-09
3.1989e+11 0.00606147 0.00474729 1.05915e-09 1.05915e-09 1.05915e-09 1.05915e-09
3.31131e+11 0.00587631 0.00456715 6.04828e-10 6.04828e-10 6.04828e-10 6.04828e-10
3.42768e+11 0.00569432 0.00439164 3.38904e-10 3.38904e-10 3.38904e-10 3.38904e-10
3.54813e+11 0.00551545 0.00422184 1.86211e-10 1.86211e-10 1.86211e-10 1.86211e-10
3.67282e+11 0.00534104 0.00405494 1.00259e-10 1.00259e-10 1.00259e-10 1.00259e-10
3.80189e+11 0.00516962 0.00389092 5.28602e-11 5.28602e-11 5.28602e-11 5.28602e-11
3.9355e+11 0.00500113 0.00372994 2.72709e-11 2.72709e-11 2.72709e-11 2.72709e-11
4.0738e+11 0.00483552 0.00357343 1.37566e-11 1.37566e-11 1.37566e-11 1.37566e-11
4.21697e+11 0.00467275  0.0034226 6.77988e-12 6.77988e-12 6.77988e-12 6.77988e-12
4.36516e+11 0.00451277 0.00327437 3.26201e-12 3.26201e-12 3.26201e-12 3.26201e-12
4.51856e+11 0.00435553 0.00312892 1.53086e-12 1.53086e-12 1.53086e-12 1.53086e-12
4.67735e+11 0.00420374 0.00298775 7.00167e-13 7.00167e-13 7.00167e-13 7.00167e-13
4.84172e+11 0.00405454 0.00285212 3.11811e-13 3.11811e-13 3.11811e-13 3.11811e-13
5.01187e+11  0.0039079 0.00271884 1.35085e-13 1.35085e-13 1.35085e-13 1.35085e-13
 5.188e+11 0.00376378 0.00258808 5.68761e-14 5.68761e-14 5.68761e-14 5.68761e-14
5.37032e+11 0.00362212 0.00246137 2.32505e-14 2.32505e-14 2.32505e-14 2.32505e-14
5.55904e+11 0.00348288 0.00233998 9.2187e-15 9.2187e-15 9.2187e-15 9.2187e-15
5.7544e+11 0.00334951 0.00222092 3.54145e-15 3.54145e-15 3.54145e-15 3.54145e-15
5.95662e+11 0.00321843 0.00210568 1.31672e-15 1.31672e-15 1.31672e-15 1.31672e-15
6.16595e+11 0.00308959 0.00199552 4.73272e-16 4.73272e-16 4.73272e-16 4.73272e-16
6.38263e+11 0.00296296  0.0018875 1.64258e-16 1.64258e-16 1.64258e-16 1.64258e-16
6.60693e+11 0.00283849 0.00178304 5.49807e-17 5.49807e-17 5.49807e-17 5.49807e-17
6.83912e+11 0.00272002 0.00168341 1.77264e-17 1.77264e-17 1.77264e-17 1.77264e-17
7.07946e+11 0.00260359 0.00158572 5.4978e-18 5.4978e-18 5.4978e-18 5.4978e-18
7.32825e+11 0.00248914 0.00149137 1.63807e-18 1.63807e-18 1.63807e-18 1.63807e-18
7.58578e+11 0.00237665 0.00140175 4.6822e-19 4.6822e-19 4.6822e-19 4.6822e-19
7.85236e+11 0.00227013 0.00131526 1.28207e-19 1.28207e-19 1.28207e-19 1.28207e-19
8.12831e+11 0.00216543 0.00123323 3.35791e-20 3.35791e-20 3.35791e-20 3.35791e-20
8.41395e+11 0.00206252 0.00115413 8.39952e-21 8.39952e-21 8.39952e-21 8.39952e-21
8.70964e+11 0.00196137  0.0010792 2.00342e-21 2.00342e-21 2.00342e-21 2.00342e-21
9.01571e+11 0.00186602 0.00100699 4.54887e-22 4.54887e-22 4.54887e-22 4.54887e-22
9.33254e+11 0.00177229 0.000938683 9.81529e-23 9.81529e-23 9.81529e-23 9.81529e-23
9.66051e+11 0.00168018 0.000872886 2.0091e-23 2.0091e-23 2.0091e-23 2.0091e-23
     1e+12 0.00159365 0.000810716 3.89404e-24 3.89404e-24 3.89404e-24 3.89404e-24
