2.238721e+07 1.273503e+00 1.277259e+00 1.279982e+00 1.282474e+00 1.285200e+00 1.288404e+00
2.317395e+07 1.235592e+00 1.238808e+00 1.241140e+00 1.243273e+00 1.245607e+00 1.248351e+00
2.398833e+07 1.198809e+00 1.201507e+00 1.203463e+00 1.205252e+00 1.207210e+00 1.209511e+00
2.483133e+07 1.163121e+00 1.165322e+00 1.166917e+00 1.168376e+00 1.169973e+00 1.171849e+00
2.570396e+07 1.128496e+00 1.130219e+00 1.131467e+00 1.132610e+00 1.133860e+00 1.135329e+00
2.660725e+07 1.094901e+00 1.096166e+00 1.097083e+00 1.097921e+00 1.098839e+00 1.099917e+00
2.754229e+07 1.062307e+00 1.063132e+00 1.063730e+00 1.064277e+00 1.064876e+00 1.065579e+00
2.851018e+07 1.030683e+00 1.031087e+00 1.031379e+00 1.031647e+00 1.031940e+00 1.032284e+00
2.951209e+07 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
3.054921e+07 9.702307e-01 9.698437e-01 9.695634e-01 9.693068e-01 9.690262e-01 9.686966e-01
3.162278e+07 9.413476e-01 9.405900e-01 9.400413e-01 9.395390e-01 9.389896e-01 9.383444e-01
3.273407e+07 9.133243e-01 9.122119e-01 9.114064e-01 9.106688e-01 9.098622e-01 9.089150e-01
3.388442e+07 8.861352e-01 8.846833e-01 8.836321e-01 8.826694e-01 8.816166e-01 8.803807e-01
3.507519e+07 8.597556e-01 8.579788e-01 8.566926e-01 8.555147e-01 8.542266e-01 8.527146e-01
3.630781e+07 8.341612e-01 8.320739e-01 8.305631e-01 8.291794e-01 8.276663e-01 8.258905e-01
3.758374e+07 8.093288e-01 8.069446e-01 8.052194e-01 8.036389e-01 8.019110e-01 7.998833e-01
3.890451e+07 7.852356e-01 7.825679e-01 7.806379e-01 7.788696e-01 7.769365e-01 7.746684e-01
4.027170e+07 7.618597e-01 7.589213e-01 7.567958e-01 7.548482e-01 7.527193e-01 7.502220e-01
4.168694e+07 7.391796e-01 7.359829e-01 7.336711e-01 7.315525e-01 7.292368e-01 7.265209e-01
4.315191e+07 7.171748e-01 7.137317e-01 7.112422e-01 7.089606e-01 7.064670e-01 7.035429e-01
4.466836e+07 6.958250e-01 6.921471e-01 6.894885e-01 6.870515e-01 6.843884e-01 6.812662e-01
4.623810e+07 6.751107e-01 6.712091e-01 6.683896e-01 6.658047e-01 6.629803e-01 6.596697e-01
4.786301e+07 6.550131e-01 6.508986e-01 6.479260e-01 6.452004e-01 6.422225e-01 6.387331e-01
4.954502e+07 6.355138e-01 6.311968e-01 6.280787e-01 6.252194e-01 6.220957e-01 6.184364e-01
5.128614e+07 6.165950e-01 6.120855e-01 6.088293e-01 6.058429e-01 6.025808e-01 5.987605e-01
5.308844e+07 5.982394e-01 5.935470e-01 5.901598e-01 5.870528e-01 5.836594e-01 5.796865e-01
5.495409e+07 5.804302e-01 5.755642e-01 5.720530e-01 5.688316e-01 5.653138e-01 5.611963e-01
5.688529e+07 5.631512e-01 5.581206e-01 5.544919e-01 5.511622e-01 5.475266e-01 5.432722e-01
5.888437e+07 5.463865e-01 5.412001e-01 5.374603e-01 5.340281e-01 5.302811e-01 5.258972e-01
6.095369e+07 5.301210e-01 5.247870e-01 5.209423e-01 5.174132e-01 5.135610e-01 5.090547e-01
6.309573e+07 5.143396e-01 5.088661e-01 5.049226e-01 5.013020e-01 4.973505e-01 4.927287e-01
6.531306e+07 4.990281e-01 4.934227e-01 4.893861e-01 4.856793e-01 4.816344e-01 4.769035e-01
6.760830e+07 4.841724e-01 4.784427e-01 4.743186e-01 4.705304e-01 4.663977e-01 4.615641e-01
6.998420e+07 4.697589e-01 4.639123e-01 4.597058e-01 4.558413e-01 4.516262e-01 4.466956e-01
7.244360e+07 4.557745e-01 4.498181e-01 4.455342e-01 4.415981e-01 4.373056e-01 4.322838e-01
7.498942e+07 4.422064e-01 4.361470e-01 4.317906e-01 4.277873e-01 4.234227e-01 4.183144e-01
7.762471e+07 4.290422e-01 4.228864e-01 4.184622e-01 4.143961e-01 4.099641e-01 4.047750e-01
8.035261e+07 4.162699e-01 4.100241e-01 4.055365e-01 4.014118e-01 3.969172e-01 3.916529e-01
8.317638e+07 4.038778e-01 3.975481e-01 3.930014e-01 3.888223e-01 3.842695e-01 3.789355e-01
8.609938e+07 3.918546e-01 3.854468e-01 3.808454e-01 3.766156e-01 3.720088e-01 3.666107e-01
8.912509e+07 3.801894e-01 3.737092e-01 3.690569e-01 3.647804e-01 3.601236e-01 3.546665e-01
9.225714e+07 3.688714e-01 3.623243e-01 3.576251e-01 3.533053e-01 3.486026e-01 3.430915e-01
9.549926e+07 3.578904e-01 3.512815e-01 3.465391e-01 3.421797e-01 3.374346e-01 3.318744e-01
9.885531e+07 3.472362e-01 3.405707e-01 3.357887e-01 3.313930e-01 3.266091e-01 3.210044e-01
1.023293e+08 3.368992e-01 3.301820e-01 3.253638e-01 3.209350e-01 3.161158e-01 3.104710e-01
1.059254e+08 3.268700e-01 3.201056e-01 3.152546e-01 3.107959e-01 3.059445e-01 3.002639e-01
1.096478e+08 3.171393e-01 3.103323e-01 3.054517e-01 3.009661e-01 2.960856e-01 2.903734e-01
1.135011e+08 3.076982e-01 3.008530e-01 2.959459e-01 2.914362e-01 2.865296e-01 2.807897e-01
1.174898e+08 2.985383e-01 2.916589e-01 2.867282e-01 2.821974e-01 2.772673e-01 2.715035e-01
1.216186e+08 2.896510e-01 2.827415e-01 2.777901e-01 2.732408e-01 2.682897e-01 2.625058e-01
1.258925e+08 2.810283e-01 2.740925e-01 2.691231e-01 2.645579e-01 2.595888e-01 2.537874e-01
1.303167e+08 2.726622e-01 2.657039e-01 2.607191e-01 2.561406e-01 2.511564e-01 2.453405e-01
1.348963e+08 2.645453e-01 2.575678e-01 2.525703e-01 2.479808e-01 2.429843e-01 2.371571e-01
1.396368e+08 2.566699e-01 2.496768e-01 2.446689e-01 2.400707e-01 2.350646e-01 2.292292e-01
1.445440e+08 2.490290e-01 2.420236e-01 2.370076e-01 2.324028e-01 2.273896e-01 2.215490e-01
1.496236e+08 2.416156e-01 2.346009e-01 2.295791e-01 2.249697e-01 2.199520e-01 2.141089e-01
1.548817e+08 2.344229e-01 2.274019e-01 2.223764e-01 2.177645e-01 2.127446e-01 2.069017e-01
1.603245e+08 2.274443e-01 2.204199e-01 2.153929e-01 2.107802e-01 2.057603e-01 1.999203e-01
1.659587e+08 2.206734e-01 2.136484e-01 2.086218e-01 2.040101e-01 1.989925e-01 1.931577e-01
1.717908e+08 2.141041e-01 2.070811e-01 2.020568e-01 1.974478e-01 1.924346e-01 1.866070e-01
1.778279e+08 2.077304e-01 2.007119e-01 1.956917e-01 1.910870e-01 1.860801e-01 1.802622e-01
1.840772e+08 2.015464e-01 1.945348e-01 1.895206e-01 1.849216e-01 1.799229e-01 1.741172e-01
1.905461e+08 1.955465e-01 1.885442e-01 1.835376e-01 1.789457e-01 1.739570e-01 1.681660e-01
1.972423e+08 1.897252e-01 1.827344e-01 1.777370e-01 1.731535e-01 1.681765e-01 1.624025e-01
2.041738e+08 1.840772e-01 1.771000e-01 1.721134e-01 1.675397e-01 1.625761e-01 1.568211e-01
2.113489e+08 1.785973e-01 1.716358e-01 1.666614e-01 1.620990e-01 1.571505e-01 1.514162e-01
2.187762e+08 1.732806e-01 1.663367e-01 1.613759e-01 1.568263e-01 1.518944e-01 1.461824e-01
2.264644e+08 1.681222e-01 1.611977e-01 1.562519e-01 1.517164e-01 1.468024e-01 1.411141e-01
2.344229e+08 1.631173e-01 1.562140e-01 1.512845e-01 1.467644e-01 1.418698e-01 1.362068e-01
2.426610e+08 1.582614e-01 1.513809e-01 1.464691e-01 1.419655e-01 1.370915e-01 1.314556e-01
2.511886e+08 1.535501e-01 1.466941e-01 1.418009e-01 1.373151e-01 1.324629e-01 1.268557e-01
2.600160e+08 1.489790e-01 1.421490e-01 1.372757e-01 1.328087e-01 1.279795e-01 1.224025e-01
2.691535e+08 1.445440e-01 1.377415e-01 1.328889e-01 1.284419e-01 1.236367e-01 1.180915e-01
2.786121e+08 1.402410e-01 1.334673e-01 1.286366e-01 1.242105e-01 1.194302e-01 1.139181e-01
2.884032e+08 1.360661e-01 1.293226e-01 1.245146e-01 1.201103e-01 1.153563e-01 1.098784e-01
2.985383e+08 1.320155e-01 1.253034e-01 1.205190e-01 1.161374e-01 1.114108e-01 1.059684e-01
3.090295e+08 1.280855e-01 1.214060e-01 1.166460e-01 1.122879e-01 1.075899e-01 1.021841e-01
3.198895e+08 1.242725e-01 1.176267e-01 1.128919e-01 1.085581e-01 1.038896e-01 9.852149e-02
3.311311e+08 1.205730e-01 1.139619e-01 1.092530e-01 1.049444e-01 1.003064e-01 9.497706e-02
3.427678e+08 1.169836e-01 1.104083e-01 1.057259e-01 1.014434e-01 9.683660e-02 9.154727e-02
3.548134e+08 1.135011e-01 1.069625e-01 1.023072e-01 9.805175e-02 9.347675e-02 8.822859e-02
3.672823e+08 1.101222e-01 1.036213e-01 9.899376e-02 9.476604e-02 9.022345e-02 8.501756e-02
3.801894e+08 1.068440e-01 1.003815e-01 9.578242e-02 9.158306e-02 8.707367e-02 8.191076e-02
3.935501e+08 1.036633e-01 9.724013e-02 9.267014e-02 8.849970e-02 8.402424e-02 7.890515e-02
4.073803e+08 1.005773e-01 9.419418e-02 8.965393e-02 8.551291e-02 8.107206e-02 7.599767e-02
4.216965e+08 9.758319e-02 9.124080e-02 8.673087e-02 8.261973e-02 7.821414e-02 7.318522e-02
4.365158e+08 9.467820e-02 8.837722e-02 8.389816e-02 7.981733e-02 7.544756e-02 7.046500e-02
4.518559e+08 9.185970e-02 8.560073e-02 8.115304e-02 7.710291e-02 7.276972e-02 6.783423e-02
4.677351e+08 8.912509e-02 8.290874e-02 7.849287e-02 7.447390e-02 7.017787e-02 6.529005e-02
4.841724e+08 8.647190e-02 8.029869e-02 7.591508e-02 7.192777e-02 6.766937e-02 6.282993e-02
5.011872e+08 8.389769e-02 7.776813e-02 7.341716e-02 6.946197e-02 6.524164e-02 6.045132e-02
5.188000e+08 8.140011e-02 7.531466e-02 7.099669e-02 6.707404e-02 6.289217e-02 5.815169e-02
5.370318e+08 7.897688e-02 7.293599e-02 6.865132e-02 6.476161e-02 6.061872e-02 5.592854e-02
5.559043e+08 7.662580e-02 7.062985e-02 6.637878e-02 6.252235e-02 5.841892e-02 5.377938e-02
5.754399e+08 7.434470e-02 6.839407e-02 6.417683e-02 6.035403e-02 5.629050e-02 5.170213e-02
5.956621e+08 7.213151e-02 6.622654e-02 6.204334e-02 5.825456e-02 5.423125e-02 4.969468e-02
6.165950e+08 6.998420e-02 6.412520e-02 5.997626e-02 5.622187e-02 5.223915e-02 4.775481e-02
6.382635e+08 6.790082e-02 6.208806e-02 5.797367e-02 5.425392e-02 5.031213e-02 4.588034e-02
6.606934e+08 6.587946e-02 6.011320e-02 5.603361e-02 5.234872e-02 4.844816e-02 4.406940e-02
6.839116e+08 6.391827e-02 5.819874e-02 5.415417e-02 5.050434e-02 4.664527e-02 4.232009e-02
7.079458e+08 6.201546e-02 5.634284e-02 5.233351e-02 4.871889e-02 4.490170e-02 4.063049e-02
7.328245e+08 6.016931e-02 5.454375e-02 5.056983e-02 4.699066e-02 4.321559e-02 3.899870e-02
7.585776e+08 5.837811e-02 5.279975e-02 4.886140e-02 4.531791e-02 4.158515e-02 3.742285e-02
7.852356e+08 5.664023e-02 5.110917e-02 4.720653e-02 4.369894e-02 4.000875e-02 3.590132e-02
8.128305e+08 5.495409e-02 4.947041e-02 4.560359e-02 4.213208e-02 3.848470e-02 3.443247e-02
8.413951e+08 5.331814e-02 4.788190e-02 4.405102e-02 4.061572e-02 3.701136e-02 3.301459e-02
8.709636e+08 5.173090e-02 4.634212e-02 4.254736e-02 3.914838e-02 3.558715e-02 3.164619e-02
9.015711e+08 5.019090e-02 4.484960e-02 4.109110e-02 3.772856e-02 3.421069e-02 3.032575e-02
9.332543e+08 4.869675e-02 4.340291e-02 3.968080e-02 3.635480e-02 3.288051e-02 2.905173e-02
9.660509e+08 4.724708e-02 4.200066e-02 3.831505e-02 3.502567e-02 3.159514e-02 2.782274e-02
1.000000e+09 4.584057e-02 4.064154e-02 3.699250e-02 3.373985e-02 3.035319e-02 2.663742e-02
1.035142e+09 4.447593e-02 3.932430e-02 3.571181e-02 3.249601e-02 2.915328e-02 2.549435e-02
1.071519e+09 4.315143e-02 3.804767e-02 3.447170e-02 3.129286e-02 2.799424e-02 2.439227e-02
1.109175e+09 4.186636e-02 3.681042e-02 3.327095e-02 3.012913e-02 2.687477e-02 2.332990e-02
1.148154e+09 4.061954e-02 3.561136e-02 3.210842e-02 2.900365e-02 2.579364e-02 2.230598e-02
1.188502e+09 3.940984e-02 3.444934e-02 3.098291e-02 2.791525e-02 2.474963e-02 2.131934e-02
1.230269e+09 3.823613e-02 3.332323e-02 2.989331e-02 2.686278e-02 2.374168e-02 2.036881e-02
1.273503e+09 3.709737e-02 3.223195e-02 2.883849e-02 2.584515e-02 2.276866e-02 1.945327e-02
1.318257e+09 3.599249e-02 3.117444e-02 2.781742e-02 2.486131e-02 2.182947e-02 1.857165e-02
1.364583e+09 3.492051e-02 3.014967e-02 2.682910e-02 2.391019e-02 2.092304e-02 1.772285e-02
1.412538e+09 3.388043e-02 2.915667e-02 2.587252e-02 2.299079e-02 2.004841e-02 1.690587e-02
1.462177e+09 3.287130e-02 2.819445e-02 2.494670e-02 2.210217e-02 1.920459e-02 1.611971e-02
1.513561e+09 3.189221e-02 2.726209e-02 2.405069e-02 2.124340e-02 1.839059e-02 1.536340e-02
1.566751e+09 3.094226e-02 2.635868e-02 2.318359e-02 2.041356e-02 1.760554e-02 1.463600e-02
1.621810e+09 3.002059e-02 2.548333e-02 2.234455e-02 1.961174e-02 1.684853e-02 1.393661e-02
1.678804e+09 2.912634e-02 2.463523e-02 2.153270e-02 1.883706e-02 1.611866e-02 1.326437e-02
1.737801e+09 2.825871e-02 2.381356e-02 2.074719e-02 1.808872e-02 1.541513e-02 1.261849e-02
1.798871e+09 2.741691e-02 2.301753e-02 1.998724e-02 1.736592e-02 1.473710e-02 1.199801e-02
1.862087e+09 2.660015e-02 2.224635e-02 1.925206e-02 1.666786e-02 1.408378e-02 1.140206e-02
1.927525e+09 2.580771e-02 2.149928e-02 1.854091e-02 1.599377e-02 1.345440e-02 1.082989e-02
1.995262e+09 2.503884e-02 2.077557e-02 1.785304e-02 1.534293e-02 1.284822e-02 1.028075e-02
2.065380e+09 2.429286e-02 2.007451e-02 1.718772e-02 1.471463e-02 1.226451e-02 9.753932e-03
2.137962e+09 2.356908e-02 1.939543e-02 1.654430e-02 1.410816e-02 1.170258e-02 9.248772e-03
2.213095e+09 2.286684e-02 1.873763e-02 1.592209e-02 1.352284e-02 1.116175e-02 8.764729e-03
2.290868e+09 2.218550e-02 1.810048e-02 1.532045e-02 1.295803e-02 1.064135e-02 8.300883e-03
2.371374e+09 2.152443e-02 1.748336e-02 1.473875e-02 1.241311e-02 1.014074e-02 7.856472e-03
2.454709e+09 2.088304e-02 1.688568e-02 1.417637e-02 1.188743e-02 9.659294e-03 7.430898e-03
2.540973e+09 2.026073e-02 1.630684e-02 1.363272e-02 1.138043e-02 9.196420e-03 7.023592e-03
2.630268e+09 1.965694e-02 1.574628e-02 1.310722e-02 1.089153e-02 8.751537e-03 6.634031e-03
2.722701e+09 1.907112e-02 1.520343e-02 1.259935e-02 1.042015e-02 8.324088e-03 6.261836e-03
2.818383e+09 1.850273e-02 1.467775e-02 1.210856e-02 9.965753e-03 7.913535e-03 5.906144e-03
2.917427e+09 1.795125e-02 1.416871e-02 1.163432e-02 9.527823e-03 7.519251e-03 5.566282e-03
3.019952e+09 1.741619e-02 1.367582e-02 1.117610e-02 9.105837e-03 7.140729e-03 5.241781e-03
3.126079e+09 1.689704e-02 1.319860e-02 1.073343e-02 8.699303e-03 6.777477e-03 4.932219e-03
3.235937e+09 1.639334e-02 1.273656e-02 1.030583e-02 8.307741e-03 6.429023e-03 4.637331e-03
3.349654e+09 1.590463e-02 1.228926e-02 9.892850e-03 7.930686e-03 6.094911e-03 4.356308e-03
3.467369e+09 1.543045e-02 1.185622e-02 9.494019e-03 7.567686e-03 5.774715e-03 4.088557e-03
3.589219e+09 1.497039e-02 1.143701e-02 9.108909e-03 7.218300e-03 5.468014e-03 3.833727e-03
3.715352e+09 1.452401e-02 1.103123e-02 8.737111e-03 6.882102e-03 5.174201e-03 3.591628e-03
3.845918e+09 1.409091e-02 1.063846e-02 8.378208e-03 6.558679e-03 4.892877e-03 3.361498e-03
3.981072e+09 1.367070e-02 1.025831e-02 8.031794e-03 6.247629e-03 4.623662e-03 3.142802e-03
4.120975e+09 1.326299e-02 9.890395e-03 7.697486e-03 5.948565e-03 4.366190e-03 2.935251e-03
4.265795e+09 1.286741e-02 9.534331e-03 7.374921e-03 5.661112e-03 4.120125e-03 2.738719e-03
4.415704e+09 1.248359e-02 9.189763e-03 7.063728e-03 5.384909e-03 3.885133e-03 2.552510e-03
4.570882e+09 1.211119e-02 8.856349e-03 6.763557e-03 5.119606e-03 3.660638e-03 2.376175e-03
4.731513e+09 1.174987e-02 8.533745e-03 6.474074e-03 4.864823e-03 3.446323e-03 2.209624e-03
4.897788e+09 1.139930e-02 8.221617e-03 6.194943e-03 4.620215e-03 3.241890e-03 2.052209e-03
5.069907e+09 1.105915e-02 7.919648e-03 5.925843e-03 4.385465e-03 3.047064e-03 1.903519e-03
5.248075e+09 1.072912e-02 7.627534e-03 5.666467e-03 4.160266e-03 2.861578e-03 1.763500e-03
5.432503e+09 1.040891e-02 7.344971e-03 5.416510e-03 3.944325e-03 2.684887e-03 1.631551e-03
5.623413e+09 1.009822e-02 7.071662e-03 5.175678e-03 3.737356e-03 2.516738e-03 1.507305e-03
