# z[kpc], N1, N2, N1_norm, N2_norm, alpha_power
 4.280000e+00  4.660922e-05  7.676760e-06  9.088074e-01  8.273285e-01  9.485088e-01
 4.320000e+00  4.659299e-05  7.671113e-06  9.084910e-01  8.267199e-01  9.488085e-01
 4.360000e+00  4.657685e-05  7.665494e-06  9.081762e-01  8.261143e-01  9.491070e-01
 4.400000e+00  4.656078e-05  7.659902e-06  9.078629e-01  8.255116e-01  9.494045e-01
 4.440000e+00  4.654479e-05  7.654336e-06  9.075512e-01  8.249118e-01  9.497008e-01
 4.480000e+00  4.652888e-05  7.648797e-06  9.072409e-01  8.243149e-01  9.499960e-01
 4.520000e+00  4.651305e-05  7.643284e-06  9.069322e-01  8.237207e-01  9.502901e-01
 4.560000e+00  4.649729e-05  7.637795e-06  9.066249e-01  8.231292e-01  9.505833e-01
 4.600000e+00  4.648161e-05  7.632332e-06  9.063191e-01  8.225404e-01  9.508754e-01
 4.640000e+00  4.646599e-05  7.626893e-06  9.060146e-01  8.219543e-01  9.511665e-01
 4.680000e+00  4.645045e-05  7.621478e-06  9.057115e-01  8.213707e-01  9.514566e-01
 4.720000e+00  4.643497e-05  7.616086e-06  9.054098e-01  8.207896e-01  9.517458e-01
 4.760000e+00  4.641957e-05  7.610717e-06  9.051094e-01  8.202110e-01  9.520341e-01
 4.800000e+00  4.640423e-05  7.605372e-06  9.048103e-01  8.196349e-01  9.523214e-01
 4.840000e+00  4.638895e-05  7.600048e-06  9.045125e-01  8.190612e-01  9.526078e-01
 4.880000e+00  4.637374e-05  7.594746e-06  9.042160e-01  8.184898e-01  9.528934e-01
 4.920000e+00  4.635860e-05  7.589466e-06  9.039206e-01  8.179207e-01  9.531781e-01
 4.960000e+00  4.634352e-05  7.584207e-06  9.036266e-01  8.173539e-01  9.534619e-01
 5.000000e+00  4.632850e-05  7.578968e-06  9.033337e-01  8.167894e-01  9.537449e-01
 5.040000e+00  4.631353e-05  7.573750e-06  9.030419e-01  8.162271e-01  9.540271e-01
 5.080000e+00  4.629863e-05  7.568553e-06  9.027514e-01  8.156669e-01  9.543084e-01
 5.120000e+00  4.628379e-05  7.563375e-06  9.024620e-01  8.151089e-01  9.545890e-01
 5.160000e+00  4.626901e-05  7.558216e-06  9.021737e-01  8.145529e-01  9.548688e-01
 5.200000e+00  4.625428e-05  7.553077e-06  9.018865e-01  8.139991e-01  9.551479e-01
 5.240000e+00  4.623960e-05  7.547956e-06  9.016004e-01  8.134472e-01  9.554262e-01
 5.280000e+00  4.622499e-05  7.542854e-06  9.013154e-01  8.128974e-01  9.557037e-01
 5.320000e+00  4.621042e-05  7.537771e-06  9.010314e-01  8.123495e-01  9.559806e-01
 5.360000e+00  4.619591e-05  7.532705e-06  9.007485e-01  8.118035e-01  9.562567e-01
 5.400000e+00  4.618145e-05  7.527657e-06  9.004666e-01  8.112595e-01  9.565322e-01
 5.440000e+00  4.616705e-05  7.522626e-06  9.001856e-01  8.107173e-01  9.568070e-01
 5.480000e+00  4.615269e-05  7.517612e-06  8.999057e-01  8.101770e-01  9.570811e-01
 5.520000e+00  4.613838e-05  7.512615e-06  8.996268e-01  8.096385e-01  9.573545e-01
 5.560000e+00  4.612413e-05  7.507635e-06  8.993488e-01  8.091018e-01  9.576273e-01
 5.600000e+00  4.610992e-05  7.502671e-06  8.990717e-01  8.085668e-01  9.578995e-01
 5.640000e+00  4.609576e-05  7.497724e-06  8.987956e-01  8.080336e-01  9.581711e-01
 5.680000e+00  4.608164e-05  7.492792e-06  8.985204e-01  8.075021e-01  9.584420e-01
 5.720000e+00  4.606758e-05  7.487875e-06  8.982461e-01  8.069723e-01  9.587124e-01
 5.760000e+00  4.605355e-05  7.482974e-06  8.979727e-01  8.064441e-01  9.589821e-01
 5.800000e+00  4.603958e-05  7.478089e-06  8.977002e-01  8.059175e-01  9.592513e-01
 5.840000e+00  4.602564e-05  7.473218e-06  8.974286e-01  8.053926e-01  9.595199e-01
 5.880000e+00  4.601176e-05  7.468362e-06  8.971577e-01  8.048692e-01  9.597880e-01
 5.920000e+00  4.599791e-05  7.463520e-06  8.968878e-01  8.043475e-01  9.600555e-01
 5.960000e+00  4.598411e-05  7.458692e-06  8.966186e-01  8.038272e-01  9.603225e-01
 6.000000e+00  4.597034e-05  7.453879e-06  8.963503e-01  8.033084e-01  9.605890e-01
 6.040000e+00  4.595662e-05  7.449079e-06  8.960828e-01  8.027912e-01  9.608549e-01
 6.080000e+00  4.594294e-05  7.444293e-06  8.958160e-01  8.022754e-01  9.611204e-01
 6.120000e+00  4.592930e-05  7.439521e-06  8.955500e-01  8.017611e-01  9.613853e-01
 6.160000e+00  4.591570e-05  7.434761e-06  8.952849e-01  8.012482e-01  9.616498e-01
 6.200000e+00  4.590214e-05  7.430015e-06  8.950204e-01  8.007366e-01  9.619137e-01
 6.240000e+00  4.588862e-05  7.425282e-06  8.947567e-01  8.002265e-01  9.621772e-01
 6.280000e+00  4.587513e-05  7.420561e-06  8.944938e-01  7.997178e-01  9.624403e-01
 6.320000e+00  4.586168e-05  7.415853e-06  8.942315e-01  7.992103e-01  9.627029e-01
